#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.441486    0.441486           0
           2    0.419175     0.43033  0.00788785
           3    0.427099    0.429253  0.00533161
           4    0.423021    0.427695  0.00422022
           5    0.422572    0.426671  0.00349837
           6    0.443809    0.429527  0.00391132
           7    0.417831    0.427856  0.00369222
           8    0.421082    0.427009  0.00332638
           9    0.438595    0.428297  0.00319618
          10    0.442099    0.429677  0.00316057
          11    0.437892    0.430424  0.00296016
          12    0.436392    0.430921  0.00275496
          13    0.452243    0.432561  0.00299169
          14    0.443492    0.433342  0.00287807
          15    0.434891    0.433445  0.00268805
          16    0.424683    0.432898  0.00257523
          17    0.443089    0.433497  0.00249256
          18     0.44138    0.433935  0.00239224
          19    0.425723    0.433503  0.00230505
          20    0.425238     0.43309  0.00222653
