#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1        0.64        0.64           0
           2        2.56         1.6    0.678823
           3           1         1.4     0.48111
           4        0.36        1.14    0.425323
           5        1.96       1.304     0.37053
           6           0     1.08667     0.36702
           7        0.04    0.937143      0.3437
           8        0.16        0.84    0.314166
           9        3.24     1.10667    0.375759
          10        2.56       1.252    0.365209
          11           1     1.22909    0.332726
          12        0.16        1.14    0.316702
          13           0     1.05231    0.304239
          14           0    0.977143    0.291645
          15        0.16    0.922667    0.277243
          16        3.24      1.0675    0.295333
          17        1.44     1.08941    0.278772
          18           4     1.25111    0.306615
          19        1.44     1.26105    0.290639
          20           4       1.398    0.306679
          21           1     1.37905     0.29266
          22        0.64     1.34545    0.281279
          23        0.64     1.31478    0.270716
          24        0.16     1.26667    0.263678
          25        0.04      1.2176    0.257655
          26        1.44     1.22615    0.247888
          27        1.44     1.23407    0.238833
          28        0.04     1.19143     0.23408
          29           1     1.18483    0.226101
          30           1     1.17867    0.218648
          31        0.16     1.14581     0.21405
          32        1.44       1.155    0.207558
          33        0.16     1.12485    0.203447
          34        0.36     1.10235    0.198703
          35        0.04       1.072     0.19533
          36        0.04     1.04333    0.191996
          37           0     1.01514    0.188867
          38        2.56     1.05579    0.188221
          39        1.44     1.06564    0.183653
          40           1       1.064    0.179069
          41        0.04     1.03902    0.176434
          42        1.96     1.06095    0.173591
          43        0.64     1.05116     0.16983
          44        0.04     1.02818    0.167518
          45        0.36     1.01333    0.164452
          46        0.04    0.992174    0.162232
          47        0.04    0.971915     0.16004
          48           0    0.951667    0.157982
          49        0.36    0.939592    0.155219
          50        0.36       0.928    0.152546
          51           1    0.929412    0.149562
          52        0.04    0.912308     0.14766
          53        1.44    0.922264     0.14521
          54           0    0.905185    0.143521
          55        0.36    0.895273    0.141254
          56        0.64    0.890714    0.138805
          57        1.44    0.900351    0.136704
          58           1    0.902069    0.134358
          59        1.44    0.911186     0.13239
          60        1.96    0.928667    0.131332
          61        0.04    0.914098    0.129984
          62        0.36    0.905161    0.128195
          63        0.36    0.896508    0.126452
          64        1.96    0.913125    0.125563
          65        0.64    0.908923    0.123702
          66        0.16    0.897576    0.122347
          67        0.04    0.884776    0.121188
          68           0    0.871765    0.120102
          69        0.36    0.864348    0.118591
          70        0.36    0.857143    0.117115
          71        0.36    0.850141    0.115675
          72        0.04    0.838889    0.114614
          73        0.64    0.836164    0.113076
          74        0.04    0.825405    0.112059
          75        0.16    0.816533    0.110916
          76        0.16    0.807895    0.109792
          77        0.04    0.797922    0.108818
          78        0.36    0.792308    0.107568
          79        3.24    0.823291    0.110578
          80        0.16       0.815    0.109507
          81        6.76    0.888395    0.130452
          82        2.56     0.90878    0.130444
          83           1     0.90988    0.128877
          84        0.64    0.906667    0.127383
          85        0.64    0.903529    0.125923
          86        1.44    0.909767    0.124613
          87           0     0.89931    0.123619
          88        0.16    0.890909    0.122499
          89        0.36    0.884944    0.121268
          90        0.16    0.876889    0.120188
          91        0.36    0.871209    0.119001
          92        0.04    0.862174     0.11805
          93        0.16    0.854624    0.117022
          94           1     0.85617    0.115787
          95        0.36    0.850947    0.114686
          96        0.04      0.8425    0.113802
          97        0.36    0.837526    0.112738
          98        0.04    0.829388    0.111881
          99           0     0.82101    0.111064
         100           0      0.8128    0.110256
         101        0.04    0.805149     0.10943
         102        0.04    0.797647    0.108614
         103           1    0.799612    0.107577
         104        0.64    0.798077    0.106554
         105        0.04    0.790857    0.105783
         106        0.36    0.786792    0.104863
         107        1.96    0.797757    0.104455
         108        0.64    0.796296    0.103498
         109        3.24    0.818716    0.104948
         110        4.84    0.855273    0.110178
         111        0.36    0.850811    0.109275
         112        1.44    0.856071    0.108426
         113        1.96    0.865841    0.107906
         114        2.56    0.880702    0.107978
         115        6.76    0.931826    0.118526
         116        0.64     0.92931     0.11753
         117        1.44    0.933675    0.116607
         118        4.84     0.96678    0.120226
         119        1.44    0.970756    0.119282
         120        1.44    0.974667    0.118352
         121        2.56    0.987769    0.118096
         122        1.96    0.995738    0.117397
         123        0.16    0.988943    0.116639
         124           1    0.989032    0.115698
         125           0     0.98112    0.115043
         126        0.16    0.974603    0.114314
         127        0.64    0.971969    0.113445
         128           0    0.964375    0.112812
         129        0.04    0.957209    0.112165
         130        0.36    0.952615    0.111396
         131        0.64    0.950229    0.110572
         132           0     0.94303    0.109968
         133        0.04    0.936241    0.109351
         134        2.56    0.948358    0.109204
         135           1    0.948741    0.108396
         136        0.36    0.944412    0.107685
         137        0.36    0.940146    0.106983
         138        0.64    0.937971     0.10623
         139        1.44    0.941583    0.105527
         140        0.36    0.937429    0.104855
         141        1.96    0.944681    0.104362
         142        2.56    0.956056    0.104245
         143        1.96    0.963077    0.103753
         144           1    0.963333    0.103032
         145        0.16    0.957793    0.102471
         146        0.04    0.951507    0.101961
         147           1    0.951837    0.101268
         148        0.36    0.947838    0.100663
         149        0.36    0.943893    0.100065
         150        0.04    0.937867   0.0995789
         151        0.64    0.935894   0.0989389
         152        0.04        0.93   0.0984634
         153        0.04    0.924183   0.0979916
         154           1    0.924675   0.0973565
         155        0.04    0.918968   0.0968955
         156        0.64    0.917179   0.0962909
         157        0.64    0.915414   0.0956938
         158        0.16    0.910633   0.0952075
         159        0.16    0.905912   0.0947257
         160        0.16     0.90125   0.0942483
         161           0    0.895652    0.093829
         162           1    0.896296    0.093252
         163           0    0.890798   0.0928419
         164        0.64    0.889268   0.0922884
         165        0.64    0.887758   0.0917414
         166        0.36    0.884578   0.0912438
         167        0.36    0.881437   0.0907515
         168        0.04    0.876429   0.0903494
         169        0.04    0.871479   0.0899503
         170        0.04    0.866588    0.089554
         171        0.36    0.863626   0.0890793
         172        0.36    0.860698   0.0886095
         173        0.04    0.855954   0.0882242
         174        0.04    0.851264   0.0878417
         175        0.04    0.846629    0.087462
         176        0.04    0.842045   0.0870851
         177        0.04    0.837514   0.0867109
         178        0.16    0.833708   0.0863072
         179        0.36    0.831061   0.0858656
         180        0.16    0.827333   0.0854695
         181        0.64    0.826298   0.0850036
         182           0    0.821758   0.0846577
