#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.03876     0.03876           0
           2     0.04239    0.040575   0.0012834
           3    0.055784   0.0456447  0.00422687
           4    0.050672   0.0469015   0.0033518
           5    0.040896   0.0457004  0.00288864
           6      0.0362    0.044117  0.00280783
           7    0.041196   0.0436997  0.00243752
           8    0.048692   0.0443238  0.00221127
           9    0.055206   0.0455329  0.00227223
          10    0.036354    0.044615  0.00222269
          11      0.0523   0.0453136  0.00212759
          12    0.044928   0.0452815  0.00195053
          13    0.047884   0.0454817  0.00181074
          14    0.045042   0.0454503  0.00168167
          15    0.040126   0.0450953  0.00160658
          16    0.033022   0.0443407  0.00167403
          17    0.027198   0.0433324  0.00185457
          18    0.055942   0.0440329  0.00187919
          19      0.0506   0.0443785  0.00181179
          20    0.048706   0.0445949  0.00173408
