#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.275301    0.275301           0
           2    0.275519     0.27541 7.70664e-05
           3    0.276688    0.275836 0.000351519
           4    0.284757    0.278066   0.0019495
           5    0.276569    0.277767  0.00158242
           6    0.276567    0.277567  0.00133126
           7    0.277906    0.277615  0.00114197
           8    0.275483    0.277349  0.00102986
           9    0.280384    0.277686 0.000969084
          10    0.271576    0.277075  0.00104722
          11    0.278469    0.277202 0.000959659
          12    0.279321    0.277378 0.000895794
          13    0.277574    0.277393 0.000827013
          14    0.276393    0.277322 0.000771022
          15    0.273959    0.277098 0.000751507
          16     0.27986     0.27727 0.000724103
          17    0.273651    0.277058 0.000712113
          18    0.277963    0.277108 0.000674325
          19    0.271179    0.276796 0.000707357
          20    0.278866    0.276899 0.000679522
