#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       -0.84       -0.84           0
           2       -0.92       -0.88   0.0282843
           3       -0.92   -0.893333   0.0217732
           4       -0.84       -0.88        0.02
           5       -0.84      -0.872   0.0175271
           6        -0.8       -0.86   0.0182574
           7       -0.72       -0.84   0.0242437
           8       -0.68       -0.82   0.0282843
           9       -0.64        -0.8    0.031427
          10       -0.64      -0.784   0.0320998
          11       -0.56   -0.763636   0.0350507
          12        -0.6       -0.75   0.0346811
          13       -0.64   -0.741538   0.0330294
          14        -0.6   -0.731429   0.0321803
          15       -0.52   -0.717333   0.0329777
          16       -0.36      -0.695   0.0377285
          17        -0.4   -0.677647   0.0392977
          18        -0.4   -0.662222   0.0400274
          19        -0.4   -0.648421   0.0402297
          20       -0.36      -0.634    0.040721
          21       -0.36   -0.620952   0.0408187
          22       -0.28   -0.605455    0.041802
          23       -0.32   -0.593043   0.0417864
          24       -0.36   -0.583333    0.041158
          25        -0.4      -0.576   0.0401597
          26        -0.4   -0.569231   0.0391814
          27       -0.36   -0.561481    0.038489
          28       -0.32   -0.552857   0.0380683
          29       -0.36   -0.546207    0.037332
          30       -0.28   -0.537333   0.0371272
          31       -0.28   -0.529032   0.0368459
          32       -0.36    -0.52375   0.0360711
          33        -0.4       -0.52   0.0351724
          34       -0.48   -0.518824   0.0341576
          35       -0.48   -0.517714   0.0331997
          36       -0.44   -0.515556   0.0323476
          37       -0.44   -0.513514   0.0315377
          38       -0.48   -0.512632   0.0307201
          39       -0.48   -0.511795   0.0299438
          40       -0.52      -0.512   0.0291959
          41       -0.52   -0.512195   0.0284844
          42       -0.36   -0.508571   0.0280358
          43        -0.4   -0.506047   0.0274973
          44       -0.48   -0.505455   0.0268787
          45       -0.48   -0.504889   0.0262873
          46       -0.52   -0.505217   0.0257179
          47        -0.6   -0.507234   0.0252497
          48        -0.6   -0.509167   0.0247975
          49       -0.64   -0.511837   0.0244348
          50        -0.6     -0.5136   0.0240096
          51        -0.6   -0.515294   0.0235985
          52        -0.6   -0.516923   0.0232009
          53       -0.64   -0.519245    0.022879
          54       -0.64   -0.521481   0.0225644
          55       -0.56   -0.522182    0.022165
          56       -0.56   -0.522857   0.0217794
          57       -0.56   -0.523509   0.0214071
          58        -0.6   -0.524828   0.0210786
          59       -0.52   -0.524746   0.0207215
          60        -0.4   -0.522667   0.0204802
          61        -0.4   -0.520656   0.0202429
          62        -0.4    -0.51871   0.0200097
          63       -0.48   -0.518095   0.0197015
          64       -0.44   -0.516875   0.0194315
          65       -0.48   -0.516308   0.0191408
          66       -0.56    -0.51697   0.0188622
          67       -0.48   -0.516418   0.0185888
          68       -0.52   -0.516471   0.0183155
          69        -0.4   -0.514783   0.0181277
          70        -0.4   -0.513143   0.0179427
          71       -0.36   -0.510986   0.0178192
          72       -0.28   -0.507778   0.0178581
          73        -0.4   -0.506301   0.0176744
          74        -0.4   -0.504865   0.0174939
          75       -0.36   -0.502933   0.0173669
          76       -0.44   -0.502105   0.0171581
          77       -0.52   -0.502338   0.0169369
          78       -0.52   -0.502564   0.0167212
          79       -0.52   -0.502785    0.016511
          80        -0.4     -0.5015   0.0163546
          81       -0.32   -0.499259   0.0163054
          82       -0.24   -0.496098   0.0164103
          83       -0.36   -0.494458   0.0162943
          84       -0.36   -0.492857   0.0161787
          85       -0.36   -0.491294   0.0160637
          86       -0.32   -0.489302   0.0159999
          87       -0.36   -0.487816   0.0158849
          88       -0.36   -0.486364   0.0157706
          89        -0.4   -0.485393   0.0156233
          90       -0.24   -0.482667   0.0156858
          91       -0.28    -0.48044   0.0156707
          92       -0.16   -0.476957   0.0158828
          93       -0.08   -0.472688   0.0162754
          94       -0.08   -0.468511   0.0166298
          95       -0.08   -0.464421   0.0169501
          96       -0.12   -0.460833   0.0171491
          97       -0.16   -0.457732   0.0172504
          98       -0.24    -0.45551   0.0172169
          99       -0.24   -0.453333     0.01718
         100       -0.36     -0.4524   0.0170336
         101       -0.12   -0.449109   0.0171799
         102       -0.08    -0.44549   0.0173884
         103       -0.24   -0.443495   0.0173337
         104       -0.08       -0.44   0.0175158
         105       -0.16   -0.437333   0.0175508
         106       -0.08   -0.433962   0.0177061
         107       -0.12   -0.431028    0.017782
         108       -0.12   -0.428148   0.0178491
         109       -0.24   -0.426422   0.0177686
         110       -0.12   -0.423636   0.0178241
         111       -0.24   -0.421982   0.0177401
         112       -0.24   -0.420357    0.017656
         113       -0.08   -0.417345   0.0177548
         114       -0.04   -0.414035   0.0179049
         115           0   -0.410435   0.0181076
         116       -0.08   -0.407586   0.0181742
         117       -0.12   -0.405128   0.0181843
         118       -0.12   -0.402712     0.01819
         119       -0.08        -0.4   0.0182382
         120       -0.08   -0.397333   0.0182801
         121       -0.16   -0.395372    0.018234
         122       -0.12   -0.393115   0.0182237
         123       -0.12   -0.390894   0.0182103
         124       -0.16   -0.389032   0.0181584
         125       -0.16     -0.3872   0.0181053
         126       -0.28   -0.386349   0.0179816
         127       -0.08   -0.383937   0.0180011
         128        0.12       -0.38   0.0182859
         129        0.08   -0.376434   0.0184886
         130        0.08   -0.372923   0.0186768
         131         0.2    -0.36855   0.0190394
         132        0.28   -0.363636   0.0195188
         133        0.36   -0.358195   0.0201161
         134         0.4   -0.352537   0.0207465
         135        0.44   -0.346667   0.0214073
         136        0.36   -0.341471   0.0218714
         137         0.4   -0.336058   0.0223714
         138        0.36   -0.331014   0.0227708
         139        0.28   -0.326619   0.0230273
         140        0.28   -0.322286   0.0232669
         141         0.4   -0.317163   0.0236591
         142        0.44   -0.311831   0.0240859
         143        0.52   -0.306014   0.0246098
         144        0.52   -0.300278   0.0250986
         145        0.52   -0.294621   0.0255551
         146        0.52   -0.289041    0.025982
         147        0.56   -0.283265   0.0264394
         148        0.52   -0.277838   0.0268121
         149        0.52   -0.272483   0.0271615
         150        0.48   -0.267467   0.0274398
         151         0.4   -0.263046   0.0276118
         152        0.48   -0.258158   0.0278596
         153        0.48   -0.253333   0.0280921
         154        0.44   -0.248831   0.0282682
         155         0.4   -0.244645    0.028394
         156         0.4   -0.240513   0.0285111
         157         0.4   -0.236433   0.0286199
         158        0.36   -0.232658   0.0286867
         159        0.28   -0.229434   0.0286869
         160        0.16      -0.227   0.0286106
         161        0.12   -0.224845    0.028514
         162        0.16   -0.222469   0.0284368
         163         0.2   -0.219877   0.0283802
         164        0.16   -0.217561   0.0283015
         165         0.2    -0.21503   0.0282429
         166        0.16   -0.212771    0.028163
         167        0.12   -0.210778   0.0280647
         168        0.08   -0.209048    0.027951
         169        0.04   -0.207574   0.0278244
         170           0   -0.206353   0.0276875
         171        0.16   -0.204211   0.0276084
         172         0.2    -0.20186   0.0275477
         173        0.16   -0.199769   0.0274678
         174        0.16   -0.197701   0.0273876
         175        0.12   -0.195886   0.0272912
         176         0.2   -0.193636   0.0272287
         177         0.2   -0.191412   0.0271655
         178        0.04   -0.190112    0.027044
         179        0.16   -0.188156   0.0269636
         180        0.24   -0.185778   0.0269185
         181        0.28   -0.183204   0.0268925
         182        0.24   -0.180879   0.0268451
         183        0.24   -0.178579   0.0267967
         184         0.2   -0.176522   0.0267299
         185        0.36   -0.173622   0.0267423
         186        0.36   -0.170753    0.026752
         187        0.52   -0.167059   0.0268627
         188        0.52   -0.163404   0.0269673
         189        0.52   -0.159788    0.027066
         190        0.44   -0.156632    0.027107
         191        0.48   -0.153298   0.0271692
         192         0.4   -0.150417   0.0271801
         193        0.44   -0.147358   0.0272109
         194        0.36   -0.144742    0.027196
         195        0.36   -0.142154   0.0271794
         196         0.4   -0.139388   0.0271812
         197        0.44   -0.136447   0.0272018
         198        0.48   -0.133333    0.027242
         199        0.36   -0.130854   0.0272177
         200        0.32     -0.1286   0.0271748
         201        0.28   -0.126567   0.0271155
         202        0.32   -0.124356   0.0270713
         203        0.28   -0.122365   0.0270111
         204        0.08   -0.121373   0.0268969
         205        0.24    -0.11961   0.0268234
         206        0.24   -0.117864   0.0267499
         207         0.2   -0.116329   0.0266647
         208        0.08   -0.115385   0.0265533
         209           0   -0.114833   0.0264319
         210       -0.16   -0.115048   0.0263069
         211       -0.24    -0.11564   0.0261889
         212       -0.28   -0.116415   0.0260769
         213       -0.44   -0.117934   0.0259987
         214       -0.48   -0.119626   0.0259322
         215        -0.4    -0.12093   0.0258443
         216       -0.48   -0.122593   0.0257781
         217        -0.6   -0.124793    0.025753
         218       -0.64   -0.127156   0.0257431
         219       -0.64   -0.129498   0.0257318
         220       -0.48   -0.131091   0.0256641
         221        -0.6   -0.133213   0.0256356
         222       -0.56   -0.135135   0.0255921
         223       -0.48   -0.136682    0.025524
         224        -0.4   -0.137857   0.0254371
         225       -0.48   -0.139378   0.0253695
         226       -0.44   -0.140708    0.025292
         227       -0.44   -0.142026    0.025215
         228       -0.52   -0.143684   0.0251588
         229       -0.68   -0.146026   0.0251577
         230       -0.72   -0.148522   0.0251718
         231       -0.76   -0.151169   0.0252016
         232       -0.76   -0.153793   0.0252293
         233       -0.72   -0.156223   0.0252378
         234       -0.72   -0.158632   0.0252446
         235       -0.84   -0.161532   0.0253032
         236       -0.84   -0.164407   0.0253588
         237       -0.88   -0.167426   0.0254309
         238       -0.92   -0.170588   0.0255198
         239          -1   -0.174059   0.0256479
         240          -1     -0.1775   0.0257709
         241          -1   -0.180913    0.025889
         242          -1   -0.184298   0.0260023
         243          -1   -0.187654   0.0261111
         244          -1   -0.190984   0.0262155
