#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.400653    0.400653           0
           2    0.400602    0.400628 1.78472e-05
           3    0.402171    0.401142 0.000420144
           4    0.396295     0.39993  0.00109562
           5    0.400158    0.399976 0.000877442
           6     0.39562     0.39925 0.000986798
           7    0.394852    0.398622  0.00102653
           8    0.394521    0.398109  0.00101817
           9    0.398038    0.398101  0.00090507
          10    0.400715    0.398363 0.000851456
          11    0.399686    0.398483 0.000782511
          12    0.398793    0.398509 0.000717729
          13    0.404036    0.398934 0.000778349
          14    0.397428    0.398826 0.000730152
          15     0.39988    0.398897 0.000684848
          16    0.394507    0.398622 0.000694836
          17    0.397559     0.39856 0.000656772
          18    0.395199    0.398373 0.000646277
          19    0.393772    0.398131 0.000656062
          20    0.397138    0.398081 0.000625133
