#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     18.7144     18.7144           0
           2     18.8287     18.7716   0.0404147
           3     19.1196     18.8876   0.0984648
           4      18.668     18.8327   0.0878321
           5     18.3888     18.7439    0.106031
           6     18.7196     18.7398   0.0884368
           7     19.2106     18.8071    0.098092
           8     18.6769     18.7908   0.0871688
           9     18.6848      18.779   0.0782749
          10     19.1277     18.8139   0.0778257
          11     17.6875     18.7115    0.120578
          12     18.5788     18.7004    0.111035
          13     18.3277     18.6718    0.106132
          14     18.3978     18.6522    0.100339
          15     18.2508     18.6254   0.0971524
          16     18.9766     18.6474   0.0935271
          17     17.7889     18.5969    0.100741
          18     18.5045     18.5918   0.0952754
          19     19.0802     18.6175   0.0936645
          20     18.1737     18.5953   0.0915721
