#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.861527   -0.861527           0
           2   -0.861541   -0.861534 5.00066e-06
           3   -0.864283    -0.86245 0.000748175
           4   -0.861584   -0.862234 0.000591623
           5   -0.860389   -0.861865 0.000576964
           6    -0.86232   -0.861941 0.000485773
           7   -0.864212   -0.862265 0.000513422
           8    -0.86239   -0.862281 0.000449481
           9   -0.861134   -0.862153  0.00041721
          10   -0.862477   -0.862186  0.00037674
          11     -0.8586    -0.86186  0.00046246
          12   -0.860826   -0.861774  0.00043187
          13   -0.861931   -0.861786 0.000398818
          14   -0.861276   -0.861749 0.000371988
          15   -0.859588   -0.861605 0.000374044
          16   -0.861709   -0.861612 0.000350723
          17   -0.858153   -0.861408 0.000384591
          18   -0.860824   -0.861376 0.000364591
          19   -0.862669   -0.861444 0.000351694
          20   -0.860021   -0.861373 0.000341233
