#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.002948    0.002948           0
           2    0.006874    0.004911  0.00138805
           3     0.05827   0.0226973   0.0145519
           4    0.006686   0.0186945   0.0114513
           5   -0.050286   0.0048984   0.0153685
           6   -0.028262-0.000628333    0.013765
           7     0.05498  0.00731571   0.0139032
           8   -0.016538    0.004334   0.0124809
           9    0.039174  0.00820511   0.0116791
          10   -0.068082   0.0005764   0.0127617
          11    -0.04962 -0.00398691   0.0123906
          12   -0.043626 -0.00729017   0.0117902
          13    -0.03912 -0.00973862   0.0111346
          14   -0.057204   -0.013129   0.0108431
          15   -0.114086  -0.0198595   0.0120291
          16   -0.018188   -0.019755   0.0112777
          17   -0.005986  -0.0189451   0.0106434
          18   -0.000114  -0.0178989   0.0101034
          19    0.029538  -0.0154022  0.00987526
          20   -0.019604  -0.0156123  0.00938373
