#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.87042    -0.87042           0
           2   -0.865236   -0.867828  0.00183282
           3   -0.863964    -0.86654  0.00161213
           4   -0.870156   -0.867444  0.00144042
           5   -0.866764   -0.867308  0.00115874
           6   -0.867976   -0.867419 0.000970953
           7   -0.862116   -0.866662   0.0010884
           8     -0.8668   -0.866679  0.00095249
           9   -0.865692   -0.866569 0.000852947
          10    -0.85756   -0.865668  0.00114883
          11    -0.87014   -0.866075  0.00111399
          12   -0.871096   -0.866493  0.00109693
          13     -0.8607   -0.866048  0.00109935
          14   -0.867008   -0.866116  0.00102296
          15   -0.864672    -0.86602 0.000959288
          16     -0.8667   -0.866063 0.000900273
          17   -0.866952   -0.866115 0.000848835
          18   -0.860996    -0.86583 0.000847977
          19   -0.863256   -0.865695   0.0008141
          20      -0.868    -0.86581 0.000781511
