#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.479912   -0.479912           0
           2   -0.480632   -0.480272 0.000254558
           3   -0.480068   -0.480204 0.000178557
           4   -0.480448   -0.480265 0.000143961
           5    -0.47912   -0.480036 0.000234982
           6   -0.479308   -0.479915 0.000224973
           7   -0.482724   -0.480316 0.000418621
           8   -0.481456   -0.480459 0.000389793
           9   -0.478608   -0.480253 0.000397025
          10     -0.4799   -0.480218 0.000358888
          11   -0.481372   -0.480323 0.000341261
          12   -0.480516   -0.480339 0.000313203
          13   -0.480616    -0.48036 0.000289836
          14   -0.481292   -0.480427 0.000276673
          15   -0.479216   -0.480346 0.000269742
          16   -0.481264   -0.480403 0.000258915
          17   -0.480412   -0.480404 0.000243685
          18   -0.480912   -0.480432 0.000231777
          19   -0.480756   -0.480449 0.000220205
          20   -0.481176   -0.480485 0.000212173
