#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.301946    0.301946           0
           2    0.252308    0.277127   0.0175497
           3    0.225254    0.259836   0.0183359
           4    0.324556    0.276016   0.0196331
           5    0.249836     0.27078   0.0163898
           6    0.281768    0.272611   0.0137601
           7    0.262144    0.271116   0.0118754
           8    0.265408    0.270402   0.0104124
           9    0.261664    0.269432  0.00930059
          10    0.262336    0.268722  0.00839755
          11     0.33283     0.27455  0.00944234
          12     0.26176    0.273484  0.00871543
          13    0.314482    0.276638  0.00859668
          14    0.310076    0.279026   0.0083078
          15    0.286318    0.279512  0.00776815
          16    0.299216    0.280744  0.00737961
          17    0.351222     0.28489  0.00802599
          18    0.306038    0.286065  0.00766562
          19    0.220922    0.282636  0.00799221
          20    0.262894    0.281649  0.00765331
