#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.433945    0.433945           0
           2    0.434565    0.434255 0.000219244
           3    0.407016    0.425175  0.00741509
           4    0.442906    0.429608  0.00675758
           5    0.453145    0.434315  0.00685222
           6    0.419321    0.431816  0.00614904
           7    0.421893    0.430399  0.00543156
           8    0.415425    0.428527  0.00506485
           9    0.417987    0.427356   0.0046355
          10    0.437718    0.428392   0.0042862
          11    0.406694    0.426419  0.00432669
          12    0.448439    0.428254  0.00433781
          13    0.437467    0.428963   0.0040616
          14    0.460626    0.431225  0.00435588
          15    0.444191    0.432089  0.00415038
          16    0.439299     0.43254  0.00391536
          17    0.447079    0.433395   0.0037773
          18    0.422383    0.432783  0.00361666
          19    0.437849     0.43305  0.00343612
          20    0.418854     0.43234  0.00333682
