#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.921792   -0.921792           0
           2   -0.917396   -0.919594  0.00155422
           3   -0.913428   -0.917539  0.00197227
           4   -0.915964   -0.917145  0.00151799
           5   -0.919712   -0.917658  0.00129831
           6   -0.915316   -0.917268  0.00113911
           7   -0.917548   -0.917308  0.00097708
           8   -0.920452   -0.917701 0.000930631
           9   -0.911328   -0.916993  0.00106302
          10    -0.92144   -0.917438  0.00104561
          11   -0.920652    -0.91773 0.000990547
          12   -0.923584   -0.918218  0.00102109
          13   -0.913108   -0.917825  0.00101538
          14   -0.917856   -0.917827 0.000942857
          15   -0.917468   -0.917803 0.000880304
          16    -0.91996   -0.917938 0.000835544
          17   -0.914484   -0.917735 0.000810718
          18    -0.91892     -0.9178 0.000768348
          19   -0.916464    -0.91773 0.000731121
          20   -0.923488   -0.918018 0.000749106
