#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.03013     0.03013           0
           2   -0.058502   -0.014186   0.0313361
           3    0.116562   0.0293967   0.0412641
           4   -0.042394    0.011449   0.0346319
           5   -0.229946    -0.03683   0.0513058
           6   -0.105348  -0.0482497   0.0440074
           7    0.103686  -0.0265446   0.0427394
           8    -0.00696  -0.0240965    0.037467
           9    0.106598 -0.00957489   0.0360084
          10   -0.141958  -0.0228132    0.034756
          11    0.076442    -0.01379   0.0327467
          12   -0.075628  -0.0189432   0.0304205
          13    0.095086  -0.0101717   0.0293178
          14   -0.012278  -0.0103221   0.0272241
          15   -0.256652  -0.0267441   0.0299554
          16   -0.025292  -0.0266534   0.0280833
          17   -0.164654  -0.0347711   0.0275797
          18     0.06357  -0.0293077   0.0265831
          19     0.02073  -0.0266741   0.0253141
          20    0.048748   -0.022903   0.0243277
