#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.424374    0.424374           0
           2    0.407102    0.415738  0.00610646
           3     0.40336    0.411612  0.00528402
           4    0.425316    0.415038  0.00495065
           5    0.401552    0.412341  0.00463738
           6    0.431189    0.415482  0.00481224
           7    0.414227    0.415303  0.00412811
           8     0.44728      0.4193  0.00519875
           9    0.406757    0.417906  0.00480427
          10    0.422559    0.418372  0.00434632
          11    0.415847    0.418142  0.00395726
          12    0.443588    0.420263  0.00415698
          13     0.40096    0.418778  0.00409383
          14    0.460298    0.421744  0.00475585
          15    0.428944    0.422224  0.00446295
          16    0.420547    0.422119  0.00418525
          17    0.434528    0.422849  0.00400221
          18    0.451342    0.424432  0.00408092
          19    0.421677    0.424287  0.00386871
          20    0.435702    0.424857  0.00371714
