#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.352686    0.352686           0
           2    0.361202    0.356944   0.0030111
           3    0.356662     0.35685  0.00200886
           4    0.365122    0.358918  0.00234031
           5    0.359032    0.358941  0.00187236
           6    0.363277    0.359663  0.00169402
           7     0.35508    0.359009   0.0015735
           8    0.356829    0.358736  0.00140021
           9    0.346909    0.357422  0.00175614
          10    0.365494    0.358229  0.00175628
          11    0.361887    0.358562   0.0016278
          12    0.344062    0.357353  0.00188811
          13     0.35613    0.357259  0.00174521
          14    0.358808     0.35737  0.00162405
          15    0.361691    0.357658  0.00154112
          16    0.358652     0.35772  0.00144605
          17    0.357171    0.357688  0.00136135
          18    0.365264    0.358109  0.00134922
          19    0.365201    0.358482  0.00132885
          20    0.361941    0.358655  0.00127361
