#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.014712   -0.014712           0
           2    -0.00236   -0.008536  0.00436709
           3    0.002414   -0.004886  0.00416628
           4     0.00774  -0.0017295  0.00415168
           5     0.00197  -0.0009896  0.00338663
           6    0.001914-0.000505667  0.00285656
           7   -0.007102   -0.001448  0.00259927
           8    -0.00668   -0.002102   0.0023552
           9    0.000572 -0.00180489  0.00211217
          10    0.009922  -0.0006322  0.00220256
          11    -0.01015 -0.00149745  0.00216563
          12   -0.009772   -0.002187  0.00209206
          13   -0.001352 -0.00212277  0.00193211
          14   -0.011624 -0.00280143  0.00190958
          15   -0.001788 -0.00273387  0.00178347
          16   -0.001014 -0.00262637  0.00167524
          17    0.012412 -0.00174176  0.00179512
          18   -0.000794 -0.00168911  0.00169617
          19   -0.004486 -0.00183632  0.00161327
          20    0.004092  -0.0015399   0.0015596
