#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.413202    0.413202           0
           2    0.357384    0.385293   0.0197346
           3    0.376936    0.382507   0.0133516
           4    0.373076    0.380149   0.0102198
           5    0.317246    0.367569   0.0139091
           6     0.36113    0.366496   0.0116322
           7    0.318218    0.359599   0.0118398
           8    0.344348    0.357692   0.0105122
           9    0.322582    0.353791    0.010042
          10    0.295704    0.347983   0.0105853
          11    0.345196    0.347729  0.00962605
          12    0.360628    0.348804  0.00888369
          13    0.358816    0.349574  0.00823365
          14    0.363664    0.350581  0.00770679
          15    0.323218    0.348757  0.00740575
          16    0.330808    0.347635  0.00702734
          17    0.377898    0.349415  0.00683573
          18    0.383242    0.351294  0.00670932
          19    0.406074    0.354177  0.00694811
          20    0.330888    0.353013  0.00669758
