#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.50976     0.50976           0
           2    0.530406    0.520083  0.00729949
           3    0.525188    0.521784   0.0050608
           4    0.531291    0.524161  0.00431776
           5    0.519532    0.523235  0.00355207
           6    0.513533    0.521618  0.00330771
           7    0.482193    0.515986  0.00593534
           8    0.523764    0.516958  0.00527246
           9     0.50358    0.515472  0.00489168
          10    0.508654     0.51479  0.00444977
          11    0.495868     0.51307   0.0043651
          12      0.5037    0.512289  0.00407058
          13    0.516217    0.512591  0.00376865
          14    0.518554    0.513017  0.00352344
          15    0.492658     0.51166  0.00354033
          16    0.497295    0.510762    0.003431
          17    0.521626    0.511401  0.00328816
          18    0.528714    0.512363  0.00324311
          19    0.535173    0.513563  0.00328713
          20    0.517333    0.513752  0.00312817
