#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.270961    0.270961           0
           2    0.273447    0.272204 0.000878786
           3    0.276186    0.273532  0.00123206
           4    0.282462    0.275764    0.002143
           5    0.277388    0.276089  0.00173882
           6    0.274084    0.275755  0.00148078
           7     0.27617    0.275814  0.00127043
           8    0.273015    0.275464   0.0011588
           9    0.275003    0.275413  0.00103118
          10    0.270514    0.274923  0.00103795
          11    0.276688    0.275084 0.000955915
          12    0.273173    0.274924 0.000889409
          13    0.274017    0.274855 0.000823728
          14    0.274209    0.274808 0.000766182
          15    0.270463    0.274519  0.00076792
          16    0.279561    0.274834 0.000781916
          17    0.271745    0.274652 0.000756735
          18    0.276249    0.274741 0.000719874
          19    0.269635    0.274472 0.000730432
          20    0.275489    0.274523 0.000695677
