#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.558476   -0.558476           0
           2    -0.56132   -0.559898  0.00100551
           3   -0.560056   -0.559951 0.000671715
           4   -0.559484   -0.559834 0.000513818
           5   -0.559564    -0.55978 0.000413882
           6    -0.56014    -0.55984 0.000349224
           7     -0.5612   -0.560034 0.000349222
           8    -0.56168    -0.56024 0.000361111
           9    -0.55756   -0.559942 0.000426441
          10   -0.558292   -0.559777 0.000414499
          11   -0.561352    -0.55992 0.000400779
          12   -0.559812   -0.559911 0.000367482
          13   -0.560408    -0.55995 0.000341195
          14    -0.56044   -0.559985 0.000318617
          15    -0.55706    -0.55979 0.000352011
          16    -0.56208   -0.559933 0.000357936
          17   -0.562036   -0.560056 0.000357624
          18   -0.560856   -0.560101 0.000340504
          19   -0.559148   -0.560051 0.000326255
          20   -0.562032    -0.56015 0.000324634
