#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.321465    0.321465           0
           2    0.330499    0.325982  0.00319418
           3    0.323594    0.325186  0.00222644
           4    0.318999    0.323639  0.00214076
           5    0.320249    0.322961  0.00181682
           6     0.32454    0.323224  0.00153295
           7    0.318467    0.322545  0.00145685
           8    0.327738    0.323194  0.00141198
           9    0.320896    0.322938  0.00127797
          10     0.32161    0.322806  0.00115706
          11    0.317643    0.322336  0.00114312
          12    0.323342     0.32242  0.00105092
          13    0.318508    0.322119  0.00101226
          14    0.318887    0.321888 0.000965915
          15    0.324005    0.322029 0.000911767
          16    0.324455    0.322181 0.000867289
          17    0.322865    0.322221 0.000817206
          18    0.325273    0.322391 0.000789194
          19    0.331909    0.322892 0.000892614
          20    0.329275    0.323211 0.000903245
