#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.788008   -0.788008           0
           2     -0.7883   -0.788154 0.000103238
           3   -0.785324   -0.787211 0.000773297
           4   -0.785968     -0.7869 0.000639339
           5     -0.7858    -0.78668 0.000548017
           6   -0.788304   -0.786951 0.000519238
           7    -0.78796   -0.787095  0.00046465
           8   -0.788456   -0.787265  0.00043661
           9   -0.784468   -0.786954 0.000486283
          10    -0.78802   -0.787061 0.000449182
          11   -0.790668   -0.787389 0.000514303
          12   -0.785076   -0.787196 0.000506269
          13   -0.785896   -0.787096   0.0004771
          14   -0.789556   -0.787272 0.000474276
          15   -0.786072   -0.787192 0.000449351
          16   -0.786164   -0.787127 0.000425833
          17    -0.78822   -0.787192 0.000405604
          18    -0.78614   -0.787133 0.000387256
          19   -0.786156   -0.787082 0.000370275
          20   -0.789004   -0.787178  0.00036402
