#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.446439    0.446439           0
           2    0.426984    0.436712  0.00687824
           3    0.423122    0.432182  0.00589123
           4    0.430651    0.431799  0.00443084
           5     0.41423    0.428285  0.00473728
           6    0.454803    0.432705  0.00564467
           7    0.424319    0.431507  0.00496381
           8    0.421142    0.430211  0.00450926
           9    0.438898    0.431176  0.00411022
          10    0.444826    0.432541  0.00391928
          11    0.441645    0.433369  0.00364932
          12    0.430421    0.433123  0.00335347
          13    0.440785    0.433713  0.00314688
          14    0.435294    0.433826  0.00292413
          15    0.438783    0.434156   0.0027478
          16    0.415496     0.43299  0.00281269
          17    0.434954    0.433105  0.00264961
          18    0.441715    0.433584  0.00254521
          19    0.422473    0.432999  0.00247752
          20    0.431438    0.432921  0.00235487
