#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.011498    0.011498           0
           2    0.007228    0.009363  0.00150967
           3   -0.007498  0.00374267  0.00469805
           4   -0.018164   -0.001734  0.00590853
           5   -0.003416  -0.0020704  0.00473639
           6    0.014834    0.000747    0.004711
           7    0.000562 0.000720571  0.00403808
           8    -0.00047  0.00057175  0.00353606
           9     0.00066 0.000581556  0.00314318
          10    0.004014   0.0009248  0.00284754
          11   -0.017102   -0.000714   0.0030237
          12    0.007712-1.18333e-05  0.00285208
          13   -0.004658-0.000369231  0.00265499
          14    -0.00039-0.000370714  0.00246535
          15    0.012606   0.0004944  0.00244808
          16    0.017854  0.00157938  0.00252408
          17    -0.00021  0.00147412   0.0023778
          18    0.013986  0.00216922   0.0023451
          19    0.001456  0.00213168  0.00222197
          20   -0.003242    0.001863  0.00212706
