#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.453763    0.453763           0
           2    0.438886    0.446324  0.00525968
           3    0.451025    0.447891  0.00373253
           4    0.453075    0.449187  0.00301599
           5    0.447401     0.44883  0.00243384
           6    0.440769    0.447486  0.00237015
           7    0.451716    0.448091  0.00210716
           8    0.438924    0.446945  0.00213265
           9    0.460763     0.44848  0.00238514
          10    0.440065    0.447639  0.00229026
          11    0.427951    0.445849  0.00269204
          12     0.44021    0.445379  0.00250837
          13    0.458251    0.446369  0.00250323
          14    0.444307    0.446222  0.00232876
          15    0.432596    0.445313    0.002344
          16    0.449684    0.445587  0.00221336
          17    0.443428     0.44546   0.0020868
          18    0.460384    0.446289  0.00212923
          19     0.45331    0.446658  0.00204898
          20    0.442972    0.446474   0.0019548
