#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.643032   -0.643032           0
           2   -0.644124   -0.643578  0.00038608
           3   -0.642808   -0.643321 0.000331913
           4   -0.642976   -0.643235 0.000259921
           5   -0.643836   -0.643355 0.000234086
           6   -0.642808   -0.643264 0.000212094
           7   -0.642716   -0.643186 0.000195711
           8    -0.64274    -0.64313 0.000179001
           9   -0.640368   -0.642823 0.000330201
          10    -0.64256   -0.642797 0.000298228
          11   -0.641888   -0.642714 0.000282328
          12   -0.641952   -0.642651 0.000265849
          13   -0.644788   -0.642815 0.000291843
          14   -0.642028   -0.642759 0.000276359
          15   -0.641828   -0.642697 0.000264811
          16   -0.645116   -0.642848 0.000288211
          17   -0.645056   -0.642978 0.000299095
          18   -0.642072   -0.642928 0.000286681
          19   -0.643316   -0.642948 0.000272321
          20   -0.645644   -0.643083 0.000290156
