#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.55532     3.55532           0
           2     3.57348      3.5644  0.00642334
           3     3.44249     3.52376   0.0334553
           4     3.55075     3.53051    0.025763
           5     3.55817     3.53604   0.0211961
           6     3.42585     3.51768   0.0243528
           7     3.54478     3.52155   0.0211794
           8     3.49107     3.51774   0.0188716
           9      3.4123     3.50602   0.0200846
          10      3.5332     3.50874    0.018259
          11     3.52509     3.51023   0.0166595
          12     3.51401     3.51054   0.0152742
          13      3.4412     3.50521   0.0150018
          14      3.5028     3.50504   0.0139313
          15     3.43149     3.50013   0.0138384
          16      3.5314     3.50209   0.0131108
          17     3.49738     3.50181   0.0123425
          18     3.46564      3.4998   0.0118192
          19     3.32468     3.49059   0.0143476
          20     3.53523     3.49282   0.0138028
