#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.405309    0.405309           0
           2    0.397207    0.401258  0.00286445
           3    0.412181    0.404899  0.00353352
           4    0.411487    0.406546  0.00300961
           5    0.388665     0.40297  0.00400351
           6     0.40792    0.403795   0.0034202
           7    0.400524    0.403328  0.00296335
           8    0.404376    0.403459  0.00259582
           9    0.402524    0.403355  0.00230947
          10    0.410911     0.40411  0.00219866
          11    0.402494    0.403963  0.00200369
          12    0.399981    0.403632  0.00186399
          13     0.42017    0.404904  0.00211055
          14    0.397803    0.404396  0.00201982
          15    0.405185    0.404449  0.00188585
          16    0.404675    0.404463  0.00176804
          17    0.405352    0.404515  0.00166481
          18    0.406755     0.40464  0.00157696
          19    0.415733    0.405224  0.00159839
          20     0.40018    0.404972  0.00153824
