#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.426923    0.426923           0
           2    0.409237     0.41808  0.00625321
           3    0.425867    0.420676  0.00467655
           4    0.440759    0.425696   0.0055864
           5     0.43514    0.427585  0.00477773
           6    0.420514    0.426406  0.00412423
           7    0.426315    0.426393  0.00353507
           8    0.411136    0.424486  0.00357079
           9    0.426474    0.424707  0.00318085
          10      0.4269    0.424926  0.00287032
          11    0.427608     0.42517  0.00261972
          12    0.432112    0.425749  0.00246445
          13    0.433411    0.426338  0.00234431
          14    0.425137    0.426252  0.00217843
          15    0.419732    0.425818  0.00207611
          16    0.434033    0.426331  0.00200885
          17    0.435486     0.42687  0.00196154
          18    0.435977    0.427376  0.00191671
          19    0.434415    0.427746  0.00185129
          20    0.417527    0.427235  0.00182788
