#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.004496   -0.004496           0
           2   -0.034748   -0.019622   0.0106957
           3    0.042792  0.00118267   0.0184228
           4    -0.02882   -0.006318   0.0152679
           5   -0.005506  -0.0061556   0.0122151
           6   -0.023446 -0.00903733   0.0105137
           7    0.014638 -0.00565514  0.00954027
           8    0.016532 -0.00288175  0.00874157
           9    0.023732 7.53333e-05   0.0082553
          10    0.003964   0.0004642  0.00743892
          11    -0.01185-0.000655273  0.00684637
          12   -0.047022 -0.00451917  0.00728504
          13   -0.019056 -0.00563738  0.00680993
          14     -0.0286 -0.00727757  0.00651803
          15   -0.010718 -0.00750693  0.00608753
          16    0.015416 -0.00607425  0.00587323
          17   -0.033166 -0.00766788  0.00573988
          18     0.00935 -0.00672244  0.00549831
          19    0.043482 -0.00408011  0.00580925
          20    0.008378  -0.0034572  0.00555209
