#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.65178     1.65178           0
           2     1.62115     1.63646   0.0108296
           3     1.65654     1.64315  0.00905533
           4     1.63543     1.64122  0.00699435
           5     1.62046     1.63707  0.00671591
           6     1.60042     1.63096  0.00789999
           7     1.70943     1.64217   0.0123916
           8     1.63563     1.64135   0.0108696
           9     1.63851     1.64104  0.00966645
          10      1.6133     1.63826  0.00908905
          11     1.63503     1.63797  0.00826752
          12     1.64817     1.63882  0.00762214
          13     1.59035     1.63509  0.00789529
          14      1.6593     1.63682  0.00751825
          15     1.59348     1.63393  0.00755185
          16     1.68721     1.63726  0.00777934
          17     1.67618     1.63955  0.00765118
          18     1.65929     1.64065  0.00730426
          19     1.65583     1.64145  0.00696338
          20     1.62753     1.64075  0.00664989
