#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.498384   -0.498384           0
           2   -0.501648   -0.500016    0.001154
           3   -0.500204   -0.500079 0.000771032
           4   -0.499928   -0.500041 0.000579193
           5   -0.498632   -0.499759 0.000527472
           6   -0.499816   -0.499769 0.000439645
           7    -0.50074   -0.499907 0.000398135
           8   -0.498652   -0.499751 0.000378032
           9   -0.500112   -0.499791 0.000338156
          10   -0.499216   -0.499733 0.000309185
          11   -0.501808   -0.499922 0.000333687
          12   -0.500248   -0.499949 0.000306985
          13   -0.500556   -0.499996 0.000286899
          14   -0.500596   -0.500039 0.000269592
          15   -0.499328   -0.499991 0.000255747
          16   -0.499784   -0.499978 0.000240091
          17   -0.501036    -0.50004 0.000233891
          18   -0.498728   -0.499968 0.000231984
          19   -0.500504   -0.499996 0.000221486
          20   -0.499484    -0.49997 0.000211885
