#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.510876    0.510876           0
           2    0.500493    0.505685   0.0036711
           3    0.495253    0.502207  0.00374848
           4    0.518219     0.50621  0.00446339
           5    0.513975    0.507763  0.00383135
           6    0.511195    0.508335   0.0032352
           7    0.484942    0.504993  0.00415481
           8    0.505621    0.505072   0.0036362
           9    0.499162    0.504415  0.00329094
          10    0.515906    0.505564  0.00315609
          11     0.48866    0.504027  0.00322166
          12    0.501179     0.50379  0.00296192
          13    0.506536    0.504001   0.0027416
          14    0.479548    0.502255  0.00305188
          15    0.508206    0.502651  0.00287409
          16    0.508511    0.503018  0.00271769
          17    0.505363    0.503156  0.00256133
          18    0.525553      0.5044  0.00270443
          19    0.515722    0.504996  0.00262693
          20    0.502435    0.504868   0.0024987
