#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.24974     0.24974           0
           2    0.242229    0.245985  0.00265529
           3    0.249047    0.247006  0.00195665
           4    0.245515    0.246633  0.00150256
           5    0.246697    0.246646   0.0012021
           6    0.247988    0.246869  0.00102236
           7    0.248963    0.247168 0.000918994
           8     0.24844    0.247327 0.000817743
           9    0.250714    0.247704  0.00080886
          10    0.245424    0.247476 0.000759414
          11    0.247665    0.247493 0.000690571
          12    0.246064    0.247374 0.000643209
          13     0.24948    0.247536 0.000613798
          14    0.246938    0.247493 0.000571437
          15    0.248664    0.247571 0.000538642
          16    0.252738    0.247894 0.000593941
          17    0.248233    0.247914 0.000559338
          18    0.248302    0.247936 0.000528679
          19    0.251718    0.248135 0.000537028
          20    0.251798    0.248318 0.000540517
