#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.809922   -0.809922           0
           2   -0.808721   -0.809322  0.00042466
           3   -0.803928   -0.807524  0.00149497
           4   -0.807646   -0.807554  0.00112154
           5    -0.81149   -0.808341  0.00114049
           6   -0.808146   -0.808309  0.00095087
           7   -0.811226   -0.808726 0.000901757
           8   -0.809162    -0.80878 0.000790687
           9   -0.806688   -0.808548 0.000736214
          10   -0.809781   -0.808671 0.000672838
          11   -0.809678   -0.808763 0.000617868
          12   -0.805105   -0.808458 0.000637125
          13   -0.807138   -0.808356 0.000596155
          14   -0.809044   -0.808405 0.000555594
          15   -0.809511   -0.808479 0.000523419
          16   -0.809539   -0.808545  0.00049488
          17    -0.80718   -0.808465 0.000472241
          18   -0.805949   -0.808325 0.000466229
          19   -0.807498   -0.808282 0.000443717
          20   -0.807215   -0.808228 0.000424724
