#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.464786    0.464786           0
           2    0.459531    0.462159  0.00185822
           3    0.469443    0.464587  0.00233785
           4    0.465232    0.464748  0.00175894
           5    0.455342    0.462867  0.00219352
           6     0.48098    0.465886  0.00330691
           7     0.46962    0.466419  0.00287721
           8    0.445443    0.463797  0.00351474
           9    0.472585    0.464774  0.00325703
          10    0.465021    0.464798  0.00293142
          11    0.482055    0.466367  0.00305601
          12    0.469869    0.466659  0.00281525
          13     0.47737    0.467483  0.00271659
          14    0.459751    0.466931  0.00257807
          15    0.470437    0.467164  0.00241678
          16    0.443203    0.465667  0.00268999
          17    0.458666    0.465255  0.00256308
          18    0.473907    0.465736  0.00246534
          19    0.451368     0.46498  0.00244882
          20    0.463624    0.464912  0.00232732
