#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       -0.64       -0.64           0
           2       -0.72       -0.68   0.0282843
           3       -0.72   -0.693333   0.0217732
           4       -0.56       -0.66   0.0331662
           5       -0.56       -0.64       0.032
           6       -0.48   -0.613333   0.0361068
           7       -0.32   -0.571429   0.0496284
           8       -0.16       -0.52   0.0648074
           9       -0.04   -0.466667   0.0764651
          10       -0.08      -0.428   0.0779846
          11           0   -0.389091    0.080015
          12        0.04   -0.353333   0.0809435
          13           0   -0.326154   0.0791489
          14        0.04        -0.3   0.0776964
          15        0.16   -0.269333   0.0783353
          16        0.28      -0.235   0.0806129
          17         0.2   -0.209412   0.0798288
          18        0.16   -0.188889   0.0779874
          19        0.12   -0.172632   0.0755583
          20        0.24      -0.152   0.0745439
          21        0.16   -0.137143   0.0724597
          22        0.36   -0.114545   0.0726042
          23         0.4  -0.0921739   0.0728127
          24         0.4  -0.0716667   0.0726093
          25         0.4     -0.0528   0.0721144
          26         0.6  -0.0276923   0.0735819
          27        0.56 -0.00592593    0.074006
          28         0.6   0.0157143   0.0744597
          29        0.72        0.04   0.0757491
          30         0.8   0.0653333   0.0773444
          31        0.84   0.0903226    0.078783
          32        0.92     0.11625   0.0804744
          33        0.92    0.140606   0.0816383
          34         0.8        0.16   0.0815083
          35         0.8    0.178286   0.0812047
          36        0.84    0.196667   0.0810026
          37        0.88    0.215135   0.0808913
          38        0.88    0.232632   0.0806326
          39        0.88    0.249231   0.0802555
          40        0.88       0.265   0.0797833
          41        0.92    0.280976   0.0794207
          42           1    0.298095   0.0793534
          43        0.96    0.313488   0.0789869
          44           1    0.329091   0.0787177
          45           1       0.344   0.0783675
          46           1    0.358261   0.0779507
          47           1    0.371915   0.0774787
          48           1       0.385   0.0769616
          49           1    0.397551   0.0764075
          50           1      0.4096   0.0758235
          51           1    0.421176   0.0752153
          52        0.96    0.431538   0.0744792
          53           1    0.442264   0.0738421
          54           1    0.452593   0.0731935
          55           1    0.462545   0.0725362
          56           1    0.472143    0.071873
          57           1    0.481404   0.0712062
          58           1    0.490345   0.0705377
          59           1    0.498983    0.069869
          60           1    0.507333   0.0692017
          61           1     0.51541    0.068537
          62        0.96    0.522581   0.0678056
          63           1    0.530159   0.0671515
          64        0.96    0.536875   0.0664373
          65           1       0.544   0.0657961
          66           1    0.550909   0.0651609
          67           1    0.557612   0.0645322
          68        0.92    0.562941   0.0638029
          69           1    0.569275   0.0631918
          70           1    0.575429    0.062588
          71           1    0.581408   0.0619914
          72           1    0.587222   0.0614025
          73        0.96    0.592329   0.0607733
          74        0.96    0.597297   0.0601548
          75        0.92      0.6016   0.0595064
          76        0.96    0.606316     0.05891
          77           1    0.611429   0.0583664
          78           1     0.61641   0.0578303
          79           1    0.621266   0.0573018
          80           1       0.626   0.0567807
          81           1    0.630617   0.0562671
          82           1    0.635122    0.055761
          83           1    0.639518   0.0552622
          84           1     0.64381   0.0547707
          85           1       0.648   0.0542864
          86           1    0.652093   0.0538092
          87           1    0.656092   0.0533391
          88           1        0.66    0.052876
          89           1     0.66382   0.0524197
          90           1    0.667556   0.0519702
          91           1    0.671209   0.0515273
          92           1    0.674783    0.051091
          93        0.96    0.677849   0.0506336
          94        0.96    0.680851   0.0501838
          95           1    0.684211   0.0497679
          96           1      0.6875   0.0493581
          97        0.96    0.690309   0.0489291
          98           1    0.693469   0.0485318
          99           1    0.696566   0.0481402
         100           1      0.6996   0.0477544
         101        0.96    0.702178   0.0473511
         102        0.96    0.704706   0.0469543
         103        0.96    0.707184   0.0465638
         104        0.96    0.709615   0.0461795
         105           1    0.712381   0.0458224
         106           1    0.715094   0.0454704
         107        0.92    0.717009   0.0450857
         108        0.92    0.718889   0.0447074
         109        0.96    0.721101    0.044352
         110           1    0.723636   0.0440212
         111           1    0.726126   0.0436949
         112           1    0.728571   0.0433732
         113           1    0.730973   0.0430558
         114           1    0.733333   0.0427427
         115        0.96    0.735304   0.0424165
         116        0.88    0.736552   0.0420692
         117        0.88    0.737778   0.0417275
         118         0.8    0.738305   0.0413772
         119        0.72    0.738151   0.0410297
         120        0.76    0.738333   0.0406882
         121        0.72    0.738182   0.0403522
         122        0.84    0.739016   0.0400301
         123        0.92    0.740488   0.0397317
         124        0.84     0.74129   0.0394194
         125        0.88      0.7424   0.0391197
         126         0.8    0.742857   0.0388119
         127        0.96    0.744567   0.0385439
         128           1    0.746563   0.0382944
         129           1    0.748527   0.0380479
         130           1    0.750462   0.0378044
         131           1    0.752366   0.0375637
         132           1    0.754242    0.037326
         133           1     0.75609    0.037091
         134           1     0.75791   0.0368589
         135        0.96    0.759407   0.0366162
         136        0.92    0.760588    0.036366
         137        0.88     0.76146    0.036111
         138         0.8    0.761739   0.0358504
         139        0.76    0.761727   0.0355925
         140        0.52        0.76   0.0353802
         141        0.68    0.759433   0.0351338
         142        0.68    0.758873   0.0348908
         143        0.72    0.758601   0.0346479
         144        0.64    0.757778   0.0344171
         145         0.4     0.75531    0.034268
         146        0.28    0.752055   0.0341876
         147        0.48    0.750204   0.0340051
         148        0.56    0.748919   0.0337996
         149        0.48    0.747114   0.0336209
         150        0.52      0.7456   0.0334309
         151        0.44    0.743576   0.0332707
         152        0.48    0.741842   0.0330969
         153        0.48    0.740131   0.0329248
         154        0.52    0.738701    0.032742
         155        0.48    0.737032   0.0325733
         156        0.48    0.735385   0.0324062
         157        0.48    0.733758   0.0322406
         158        0.52    0.732405   0.0320649
         159        0.36    0.730063   0.0319486
         160        0.28     0.72725   0.0318725
         161         0.2    0.723975   0.0318424
         162         0.2    0.720741   0.0318097
         163        0.24    0.717791   0.0317509
         164        0.16     0.71439    0.031739
         165         0.2    0.711273   0.0316994
         166        0.16    0.707952   0.0316819
         167        0.12    0.704431   0.0316872
         168        0.08    0.700714   0.0317158
         169        0.04    0.696805   0.0317682
         170           0    0.692706   0.0318446
         171         0.2    0.689825   0.0317885
         172        0.28    0.687442   0.0316929
         173        0.32    0.685318   0.0315808
         174        0.16    0.682299   0.0315432
         175        0.12    0.679086   0.0315262
         176         0.2    0.676364   0.0314644
         177         0.2    0.673672   0.0314015
         178        0.04    0.670112   0.0314262
         179        0.16    0.667263   0.0313796
         180        0.24    0.664889   0.0312949
         181        0.28    0.662762   0.0311942
         182        0.24     0.66044   0.0311092
         183        0.24    0.658142   0.0310239
         184         0.2    0.655652    0.030955
         185        0.36    0.654054   0.0308289
         186        0.36    0.652473   0.0307037
         187        0.52    0.651765   0.0305477
         188        0.52    0.651064   0.0303932
         189        0.56    0.650582   0.0302362
         190        0.48    0.649684   0.0300904
         191        0.56    0.649215   0.0299366
         192        0.48    0.648333   0.0297936
         193        0.56    0.647876   0.0296428
         194         0.4    0.646598   0.0295175
         195        0.44    0.645538   0.0293851
         196        0.48    0.644694   0.0292473
         197        0.56    0.644264    0.029102
         198        0.56    0.643838   0.0289582
         199        0.44    0.642814   0.0288307
         200         0.4      0.6416   0.0287121
         201         0.4    0.640398   0.0285944
         202        0.48    0.639604   0.0284639
         203        0.48    0.638818   0.0283346
         204        0.28    0.637059   0.0282502
         205        0.44    0.636098   0.0281287
         206        0.36    0.634757   0.0280241
         207        0.32    0.633237   0.0279299
         208        0.36    0.631923   0.0278265
         209        0.28    0.630239   0.0277443
         210         0.2     0.62819   0.0276877
         211        0.04    0.625403   0.0276965
         212       -0.04    0.622264   0.0277431
         213       -0.12    0.618779   0.0278309
         214       -0.16     0.61514   0.0279377
         215        -0.2    0.611349   0.0280639
         216       -0.28    0.607222   0.0282357
         217        -0.4    0.602581   0.0284845
         218        -0.4    0.597982   0.0287227
         219        -0.4    0.593425   0.0289508
         220       -0.32    0.589273   0.0291154
         221       -0.32    0.585158   0.0292729
         222       -0.32    0.581081   0.0294237
         223       -0.28     0.57722    0.029544
         224       -0.28    0.573393   0.0296589
         225       -0.32    0.569422   0.0297917
         226       -0.32    0.565487   0.0299187
         227       -0.32    0.561586   0.0300401
         228       -0.36    0.557544   0.0301791
         229       -0.64    0.552314    0.030497
         230       -0.64     0.54713   0.0308019
         231       -0.72    0.541645   0.0311531
         232       -0.76    0.536034     0.03152
         233       -0.72    0.530644   0.0318424
         234       -0.72    0.525299   0.0321517
         235       -0.84    0.519489   0.0325356
         236       -0.84    0.513729   0.0329037
         237       -0.88    0.507848   0.0332862
         238       -0.92    0.501849   0.0336827
         239          -1    0.495565   0.0341229
         240          -1    0.489333    0.034545
         241          -1    0.483154   0.0349501
         242          -1    0.477025   0.0353389
         243          -1    0.470947   0.0357124
         244          -1    0.464918   0.0360713
         245          -1    0.458939   0.0364162
         246          -1    0.453008    0.036748
         247          -1    0.447126    0.037067
         248          -1     0.44129    0.037374
         249          -1    0.435502   0.0376695
         250          -1     0.42976   0.0379539
         251          -1    0.424064   0.0382278
         252          -1    0.418413   0.0384915
         253       -0.92    0.413123   0.0387012
         254       -0.96    0.407717   0.0389246
         255          -1    0.402196   0.0391614
         256          -1    0.396719   0.0393897
         257       -0.96     0.39144   0.0395886
         258       -0.96    0.386202   0.0397801
         259       -0.92    0.381158    0.039945
         260       -0.72    0.376923   0.0400152
         261       -0.88    0.372107   0.0401507
         262       -0.92    0.367176   0.0402991
         263       -0.92    0.362281    0.040442
         264       -0.88    0.357576   0.0405617
         265       -0.84    0.353057   0.0406596
         266       -0.96     0.34812   0.0408053
         267          -1    0.343071   0.0409636
         268          -1     0.33806   0.0411162
         269          -1    0.333086   0.0412631
         270          -1    0.328148   0.0414046
         271          -1    0.323247   0.0415409
         272          -1    0.318382   0.0416721
         273          -1    0.313553   0.0417983
         274          -1    0.308759   0.0419198
         275       -0.96    0.304145   0.0420205
         276       -0.88    0.299855   0.0420867
         277        -0.8    0.295884   0.0421216
         278       -0.72     0.29223   0.0421283
         279       -0.68    0.288746   0.0421212
         280       -0.64    0.285429   0.0421012
         281       -0.64    0.282135   0.0420799
         282       -0.68    0.278723   0.0420688
         283       -0.68    0.275336   0.0420563
         284       -0.68    0.271972   0.0420426
         285       -0.64    0.268772   0.0420166
         286        -0.6    0.265734   0.0419794
         287       -0.64    0.262578   0.0419516
         288       -0.72    0.259167   0.0419444
         289       -0.64    0.256055   0.0419145
         290       -0.56    0.253241   0.0418643
         291       -0.56    0.250447   0.0418136
         292        -0.6    0.247534   0.0417718
         293       -0.72    0.244232   0.0417595
         294       -0.76    0.240816   0.0417569
         295       -0.92    0.236881   0.0418004
         296       -0.92    0.232973   0.0418415
         297       -0.92    0.229091   0.0418803
         298       -0.92    0.225235   0.0419169
         299       -0.92    0.221405   0.0419513
         300       -0.92      0.2176   0.0419837
         301          -1    0.213555   0.0420386
         302          -1    0.209536    0.042091
         303          -1    0.205545    0.042141
         304          -1    0.201579   0.0421886
         305          -1    0.197639   0.0422338
         306       -0.96    0.193856   0.0422649
         307       -0.92    0.190228   0.0422826
         308       -0.92    0.186623   0.0422987
         309          -1    0.182783   0.0423358
         310          -1    0.178968   0.0423708
         311          -1    0.175177   0.0424038
