#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.914298    0.914298           0
           2    0.795018    0.854658   0.0421718
           3    0.866854    0.858723   0.0283098
           4    0.784486    0.840164   0.0266299
           5       0.861    0.844331   0.0216275
           6    0.877584    0.849873   0.0187195
           7    0.911992    0.858747   0.0180264
           8    0.871478    0.860339   0.0158432
           9    0.865242    0.860884   0.0140922
          10    0.565192    0.831314   0.0307857
          11    0.907906    0.838277   0.0287636
          12     0.65475    0.822983   0.0301598
          13    0.747388    0.817168   0.0283949
          14    0.869308    0.820893   0.0266098
          15    0.591578    0.805605   0.0288955
          16    0.884182    0.810516   0.0275037
          17    0.850802    0.812886   0.0259877
          18    0.867634    0.815927   0.0247213
          19    0.874418    0.819006   0.0236111
          20    0.789962    0.817554   0.0224751
