#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1      0.2797      0.2797           0
           2    0.388431    0.334065   0.0384423
           3    0.374204    0.347445   0.0278594
           4    0.394015    0.359087      0.0232
           5    0.363601     0.35999   0.0185776
           6    0.329244    0.354866   0.0161726
           7    0.298537    0.346819   0.0157374
           8     0.34653    0.346783   0.0137703
           9    0.337898    0.345796   0.0122756
          10    0.439566    0.355173   0.0141843
          11    0.284009    0.348703   0.0142942
          12    0.341363    0.348091   0.0131161
          13    0.373659    0.350058   0.0122538
          14    0.316874    0.347688   0.0116055
          15      0.4565    0.354942   0.0129012
          16    0.281858    0.350374   0.0128782
          17    0.381053    0.352179   0.0122464
          18    0.382204    0.353847   0.0116791
          19    0.293389    0.350665   0.0114897
          20    0.380897    0.352177   0.0110142
