#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.54334    -0.54334           0
           2    -0.60254    -0.57294   0.0209304
           3     -0.0404   -0.395427    0.145609
           4     0.04702   -0.284815    0.145266
           5    -0.29446   -0.286744    0.116226
           6     0.29466   -0.189843     0.13117
           7    -0.64848   -0.255363    0.127752
           8    -0.14864   -0.242022    0.112477
           9     0.24858   -0.187511    0.112415
          10     0.07864   -0.160896    0.104277
          11      0.0254    -0.14396   0.0961627
          12    -0.03908    -0.13522   0.0885454
          13     0.06094   -0.120131     0.08301
          14     0.27318  -0.0920371   0.0816965
          15     0.12578   -0.077516   0.0775298
          16     0.18408  -0.0611662   0.0743882
          17      0.1832  -0.0467918   0.0713877
          18     0.33264  -0.0257122   0.0704653
          19     -0.5591  -0.0537853   0.0721322
          20      0.3802   -0.032086   0.0717152
