#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.856184    0.856184           0
           2      0.7838    0.819992   0.0255916
           3     0.81596    0.818648   0.0170963
           4    0.776996    0.808235   0.0156759
           5    0.844672    0.815522   0.0141334
           6    0.771178    0.808132   0.0135734
           7    0.806742    0.807933   0.0116358
           8    0.866282    0.815227   0.0122559
           9     0.76712    0.809882   0.0120033
          10    0.783228    0.807216   0.0110949
          11    0.719478     0.79924   0.0126321
          12    0.758666    0.795859   0.0120234
          13     0.75108    0.792414   0.0115814
          14    0.824206    0.794685   0.0109745
          15    0.625238    0.783389   0.0149673
          16    0.735514    0.780396   0.0143278
          17      0.8333    0.783508   0.0138188
          18    0.771474     0.78284   0.0130673
          19    0.910486    0.789558   0.0140004
          20    0.740256    0.787093   0.0135157
