#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.31887     0.31887           0
           2    0.435214    0.377042   0.0411339
           3    0.415351    0.389811   0.0293378
           4    0.423079    0.398128   0.0231522
           5    0.395607    0.397624   0.0185273
           6    0.414626    0.400458   0.0156546
           7    0.378233    0.397283   0.0137364
           8    0.351837    0.391602   0.0131416
           9    0.409784    0.393622   0.0118357
          10     0.43678    0.397938   0.0114119
          11    0.382051    0.396494   0.0104654
          12    0.393752    0.396265   0.0095958
          13    0.424117    0.398408  0.00909368
          14    0.381677    0.397213  0.00852229
          15    0.479373     0.40269  0.00955351
          16     0.37237    0.400795  0.00914243
          17     0.38213    0.399697  0.00867032
          18    0.438967    0.401879  0.00845866
          19    0.321834    0.397666  0.00900167
          20    0.414166    0.398491  0.00858931
