#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.024362    0.024362           0
           2    0.033636    0.028999  0.00327885
           3     0.03888   0.0322927  0.00346559
           4    0.041014    0.034473  0.00321266
           5    0.037146   0.0350076  0.00261423
           6    0.028674    0.033952  0.00238213
           7    0.030652   0.0334806  0.00208795
           8     0.04054    0.034363  0.00200478
           9    0.036708   0.0346236  0.00179888
          10    0.028796   0.0340408  0.00171078
          11    0.041686   0.0347358  0.00169055
          12    0.035094   0.0347657  0.00154993
          13    0.031666   0.0345272  0.00144893
          14    0.033254   0.0344363  0.00134829
          15    0.030148   0.0341504  0.00128835
          16    0.026874   0.0336956  0.00128559
          17    0.020464   0.0329173  0.00142625
          18     0.03674   0.0331297  0.00136273
          19    0.038008   0.0333864  0.00131498
          20    0.032516   0.0333429  0.00124995
