#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.272409    0.272409           0
           2    0.265556    0.268983  0.00242295
           3    0.270954     0.26964  0.00170208
           4    0.268104    0.269256  0.00131913
           5    0.266645    0.268734  0.00115401
           6    0.267147    0.268469 0.000991506
           7    0.269896    0.268673 0.000870561
           8    0.268821    0.268692 0.000761937
           9    0.272142    0.269075  0.00076767
          10     0.26705    0.268873 0.000717117
          11    0.270524    0.269023 0.000667464
          12    0.265774    0.268752  0.00066447
          13    0.262177    0.268246  0.00078251
          14    0.267567    0.268198 0.000728117
          15    0.271403    0.268411 0.000710245
          16    0.268517    0.268418 0.000665885
          17    0.266528    0.268307 0.000635927
          18    0.264659    0.268104 0.000632062
          19    0.269526    0.268179  0.00060321
          20    0.267316    0.268136 0.000574591
