#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     9.6e-05     9.6e-05           0
           2    -1.8e-05     3.9e-05 4.03051e-05
           3   -0.005354 -0.00175867  0.00146803
           4   -0.005414  -0.0026725  0.00135594
           5    -0.00272   -0.002682  0.00108479
           6    0.001682 -0.00195467  0.00112162
           7    0.002624 -0.00130057  0.00113622
           8    0.001532  -0.0009465  0.00104791
           9    0.004308-0.000362667  0.00108196
          10    -0.00085  -0.0004114 0.000974859
          11    0.004004      -1e-05 0.000965343
          12      0.0012 9.08333e-05 0.000890149
          13    -2.8e-05 8.16923e-05 0.000821723
          14    0.004654 0.000408286 0.000825383
          15   -0.002796 0.000194667 0.000797522
          16   -0.001656     7.9e-05 0.000756018
          17   -0.005254-0.000234706   0.0007739
          18    0.002314-9.31111e-05 0.000743746
          19   -0.000852-0.000133053 0.000705673
          20   -0.003882  -0.0003205 0.000694839
