#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.547644   -0.547644           0
           2   -0.550284   -0.548964 0.000933381
           3   -0.548584   -0.548837  0.00063079
           4   -0.548292   -0.548701 0.000487603
           5   -0.548004   -0.548562 0.000409524
           6   -0.549176   -0.548664 0.000353841
           7   -0.549856   -0.548834  0.00034182
           8    -0.54988   -0.548965 0.000323121
           9   -0.546516   -0.548693 0.000385112
          10   -0.548976   -0.548721  0.00034764
          11    -0.55038   -0.548872 0.000347207
          12   -0.549348   -0.548912 0.000320531
          13    -0.55008   -0.549002 0.000308216
          14   -0.549864   -0.549063 0.000292293
          15   -0.546572   -0.548897  0.00031649
          16   -0.550836   -0.549018 0.000319067
          17   -0.551128   -0.549142 0.000323535
          18   -0.549868   -0.549183 0.000308062
          19   -0.548772   -0.549161 0.000292606
          20   -0.550536    -0.54923 0.000285937
