#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.264099    0.264099           0
           2    0.267234    0.265667  0.00110812
           3    0.268403    0.266579  0.00104894
           4    0.271383     0.26778  0.00130423
           5     0.26712    0.267648  0.00105004
           6    0.264727    0.267161  0.00098139
           7    0.266657    0.267089 0.000843826
           8    0.264703    0.266791 0.000789286
           9    0.265093    0.266602 0.000723789
          10      0.2649    0.266432 0.000671125
          11    0.265452    0.266343 0.000615994
          12    0.263542    0.266109 0.000607281
          13    0.265487    0.266061 0.000562452
          14    0.263392    0.265871 0.000553646
          15     0.26239    0.265639 0.000563272
          16    0.268493    0.265817 0.000555598
          17    0.263838    0.265701 0.000534975
          18    0.267576    0.265805 0.000515301
          19    0.263265    0.265671 0.000505223
          20    0.266094    0.265692 0.000480404
