#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.257167    0.257167           0
           2    0.252064    0.254616  0.00180438
           3    0.257551    0.255594  0.00144403
           4    0.252869    0.254913  0.00123334
           5    0.252109    0.254352  0.00110683
           6     0.25506     0.25447 0.000928636
           7    0.255169     0.25457 0.000801326
           8    0.253488    0.254435 0.000712476
           9    0.256869    0.254705 0.000682723
          10    0.256623    0.254897 0.000640809
          11    0.256093    0.255006  0.00059171
          12    0.255147    0.255017 0.000542518
          13    0.251275     0.25473 0.000572105
          14    0.258973    0.255033 0.000606228
          15    0.257296    0.255184 0.000584293
          16    0.257543    0.255331 0.000566075
          17    0.253812    0.255242 0.000539782
          18    0.253514    0.255146 0.000518262
          19    0.261129    0.255461 0.000578796
          20    0.253503    0.255363 0.000558067
