#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.07695     2.07695           0
           2      1.9587     2.01783   0.0418076
           3     1.99255      2.0094   0.0287086
           4     1.99092     2.00478   0.0218999
           5     2.01814     2.00745    0.017682
           6     2.06116      2.0164   0.0168492
           7     2.14728      2.0351   0.0225438
           8     2.00877     2.03181   0.0199647
           9     2.06727     2.03575    0.018131
          10     2.00681     2.03286   0.0165472
          11     1.99424     2.02934   0.0154109
          12     2.02389     2.02889   0.0141333
          13     2.07979     2.03281   0.0135776
          14     2.08368     2.03644    0.013085
          15     2.03376     2.03626   0.0122138
          16     2.04059     2.03653   0.0114535
          17     2.01838     2.03546   0.0108294
          18     2.09921       2.039   0.0107914
          19     2.00458     2.03719   0.0103744
          20     1.98804     2.03474   0.0101426
