#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.539076   -0.539076           0
           2   -0.542048   -0.540562  0.00105076
           3   -0.540204   -0.540443 0.000707251
           4   -0.540596   -0.540481 0.000531476
           5   -0.539128    -0.54021 0.000489242
           6   -0.539996   -0.540175 0.000409005
           7   -0.542172    -0.54046 0.000438962
           8   -0.539832   -0.540382 0.000391048
           9   -0.543692   -0.540749 0.000491012
          10   -0.540516   -0.540726 0.000442464
          11   -0.541884   -0.540831 0.000414575
          12   -0.541444   -0.540882 0.000383158
          13   -0.543004   -0.541046 0.000386885
          14   -0.544584   -0.541298 0.000434026
          15   -0.539864   -0.541203 0.000415491
          16   -0.540992   -0.541189 0.000389731
          17   -0.542616   -0.541273  0.00037573
          18   -0.541092   -0.541263 0.000354992
          19   -0.540452   -0.541221 0.000338866
          20   -0.540688   -0.541194 0.000322968
