#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.264897    0.264897           0
           2    0.257298    0.261097  0.00268649
           3    0.260909    0.261035  0.00179172
           4    0.261568    0.261168  0.00134874
           5    0.257508    0.260436  0.00126208
           6      0.2595     0.26028  0.00106134
           7    0.262751    0.260633  0.00096665
           8    0.256957    0.260174 0.000948745
           9    0.264198    0.260621 0.000942824
          10    0.260229    0.260582 0.000849353
          11    0.264019    0.260894 0.000827617
          12    0.257457    0.260608 0.000806679
          13    0.256125    0.260263 0.000814994
          14    0.257101    0.260037 0.000787452
          15    0.261694    0.260147 0.000742667
          16    0.262541    0.260297 0.000711152
          17    0.258278    0.260178 0.000679165
          18    0.257838    0.260048 0.000653758
          19    0.262711    0.260188 0.000634189
          20    0.258706    0.260114 0.000606793
