#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.132834    0.132834           0
           2     0.14652    0.139677  0.00483873
           3     0.10349    0.127615   0.0103637
           4    0.101364    0.121052  0.00962898
           5    0.138876    0.124617  0.00833698
           6    0.134278    0.126227  0.00710128
           7    0.123594    0.125851  0.00609676
           8    0.123236    0.125524  0.00534342
           9    0.130848    0.126116  0.00478234
          10    0.118454    0.125349  0.00436505
          11     0.12078    0.124934  0.00398794
          12    0.124838    0.124926  0.00365562
          13     0.12169    0.124677  0.00338288
          14    0.135614    0.125458  0.00323019
          15     0.12569    0.125474  0.00301488
          16    0.113944    0.124753   0.0029113
          17      0.1253    0.124785  0.00274022
          18    0.151624    0.126276  0.00296604
          19    0.101538    0.124974  0.00308249
          20    0.108472    0.124149  0.00303679
