#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.746201   -0.746201           0
           2   -0.747678    -0.74694 0.000522453
           3   -0.743374   -0.745751  0.00103108
           4   -0.744571   -0.745456 0.000814398
           5   -0.745466   -0.745458  0.00065152
           6   -0.749018   -0.746051 0.000766867
           7   -0.744896   -0.745886 0.000674842
           8   -0.748089   -0.746161 0.000644205
           9   -0.745145   -0.746049 0.000582444
          10   -0.747533   -0.746197 0.000542789
          11    -0.74668   -0.746241 0.000495215
          12   -0.747093   -0.746312 0.000459007
          13   -0.746318   -0.746312 0.000423699
          14   -0.747968   -0.746431 0.000409613
          15   -0.745158   -0.746346 0.000390995
          16   -0.744807    -0.74625 0.000378202
          17    -0.74351   -0.746088 0.000388775
          18   -0.743976   -0.745971 0.000384474
          19   -0.743307   -0.745831 0.000388971
          20   -0.747753   -0.745927 0.000381216
