#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.034276    0.034276           0
           2    0.031898    0.033087  0.00084075
           3    0.025494    0.030556  0.00214121
           4    0.031916    0.030896  0.00163268
           5     0.02345   0.0294068  0.00186553
           6     0.02333    0.028394  0.00180876
           7    0.025136   0.0279286  0.00160913
           8    0.027072   0.0278215  0.00141155
           9    0.029702   0.0280304  0.00127008
          10    0.025792   0.0278066  0.00116263
          11    0.027902   0.0278153  0.00105697
          12    0.032346   0.0281928  0.00103413
          13    0.024326   0.0278954 0.000996438
          14    0.034068   0.0283363  0.00101815
          15    0.026288   0.0281997 0.000959383
          16    0.028908    0.028244 0.000900442
          17    0.024838   0.0280436 0.000869479
          18     0.02259   0.0277407 0.000872368
          19    0.029254   0.0278203 0.000830082
          20    0.024862   0.0276724 0.000801648
