#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.198849    0.198849           0
           2    0.196329    0.197589 0.000891014
           3    0.201421    0.198866  0.00120026
           4    0.195899    0.198124  0.00110596
           5    0.198832    0.198266 0.000893784
           6     0.19536    0.197782 0.000866179
           7    0.197608    0.197757 0.000742795
           8    0.196885    0.197648 0.000657895
           9    0.197711    0.197655 0.000584833
          10    0.196458    0.197535 0.000538454
          11    0.199361    0.197701 0.000514461
          12    0.196309    0.197585 0.000484496
          13    0.196888    0.197532 0.000450185
          14    0.193306     0.19723 0.000509238
          15    0.199674    0.197393  0.00050069
          16    0.196954    0.197365 0.000470147
          17    0.199131    0.197469 0.000453823
          18    0.197584    0.197476 0.000428656
          19    0.197043    0.197453 0.000406701
          20    0.199065    0.197533 0.000394276
